force,stroke
2886.009,0.2121146
2888.839,0.2122812
2891.095,0.2124479
2893.67,0.2126146
2896.047,0.2127813
2898.637,0.2129479
2900.863,0.2131146
2903.43,0.2132812
2905.719,0.2134479
2907.952,0.2136146
2910.082,0.2137813
2912.259,0.2139479
2914.469,0.2141146
2917.147,0.2142812
2919.905,0.2144479
2922.233,0.2146146
2924.514,0.2147813
2926.763,0.2149479
2929.648,0.2151146
2932.032,0.2152812
2934.297,0.2154479
2936.522,0.2156146
2938.493,0.2157812
2940.607,0.2159479
2942.944,0.2161042
2945.391,0.2162813
2948.292,0.2164479
2950.771,0.2166146
2952.941,0.2167812
2955.119,0.2169479
2957.718,0.2171146
2960.34,0.2172813
2962.542,0.2174479
2964.64,0.2176146
2967.199,0.2177812
2969.805,0.2179479
2972.333,0.2181146
2974.59,0.2182813
2976.6,0.2184479
2979.191,0.2186146
2981.257,0.2187812
2983.649,0.2189479
2986.28,0.2191146
2988.807,0.2192812
2991.35,0.2194479
2994.044,0.2196146
2995.515,0.2197812
2997.947,0.2199479
3000.562,0.2201146
3002.826,0.2202812
3004.797,0.2204479
3007.038,0.2206042
3009.415,0.2207708
3011.799,0.2209375
3014.271,0.2211042
3016.678,0.2212708
3019.118,0.2214375
3021.169,0.2216042
3023.537,0.2217708
3025.865,0.2219375
3028.305,0.2221042
3030.554,0.2222708
3032.788,0.2224375
3035.307,0.2226042
3037.373,0.2227708
3039.885,0.2229479
3042.428,0.2231146
3044.597,0.2232812
3047.021,0.2234479
3049.39,0.2236146
3051.67,0.2237812
3054.285,0.2239479
3056.574,0.2241146
3058.903,0.2242813
3061.374,0.2244479
3064.291,0.2246146
3066.285,0.2247812
3068.392,0.2249479
3070.41,0.2251146
3072.858,0.2252813
3075.552,0.2254479
3077.761,0.2256146
3079.883,0.2257812
3082.506,0.2259479
3084.485,0.2261146
3086.241,0.2262812
3089.293,0.2264479
3092.082,0.2266146
3093.855,0.2267812
3096.048,0.2269479
3098.782,0.2271146
3101.333,0.2272812
3103.685,0.2274479
3105.386,0.227625
3107.476,0.2277917
3110.146,0.2279583
3112.809,0.228125
3115.185,0.2282917
3117.188,0.2284583
3119.802,0.228625
3122.004,0.2287917
3123.864,0.2289583
3126.478,0.229125
3129.18,0.2292917
3131.231,0.2294583
3133.154,0.229625
3135.602,0.2297917
3137.914,0.2299583
3140.243,0.230125
3142.254,0.2302917
3144.789,0.2304583
3147.427,0.230625
3149.597,0.2307917
3151.544,0.2309583
3153.936,0.2311146
3156.058,0.2312813
3158.212,0.2314479
3160.969,0.2316146
3163.441,0.2317812
3165.793,0.2319479
3168.177,0.2321146
3169.886,0.2322813
3171.762,0.2324479
3174.504,0.2326146
3177.142,0.2327812
3178.922,0.2329479
3181.116,0.2331146
3183.563,0.2332813
3185.868,0.2334479
3188.245,0.2336146
3190.486,0.2337812
3192.409,0.2339479
3194.904,0.2341146
3197.265,0.2342812
3199.728,0.2344479
3201.834,0.2346146
3204.234,0.2347813
3206.404,0.2349479
3208.756,0.2351146
3210.998,0.2352812
3213.342,0.2354479
3215.687,0.2356146
3217.92,0.2357813
3220.153,0.2359479
3222.553,0.2361146
3224.524,0.2362812
3226.836,0.2364479
3228.855,0.2366146
3231.001,0.2367813
3233.369,0.2369479
3235.443,0.2371146
3238.265,0.2372812
3240.14,0.2374479
3242.214,0.2376146
3244.646,0.2377812
3246.84,0.2379479
3248.819,0.2381146
3251.338,0.2382813
3253.253,0.2384479
3255.892,0.2386146
3257.998,0.2387812
3260.152,0.2389479
3262.385,0.2391146
3264.84,0.2392813
3267.264,0.2394479
3269.513,0.2396146
3271.747,0.2397812
3273.892,0.2399479
3276.046,0.2401146
3278.605,0.2402813
3281.045,0.2404479
3282.968,0.2406146
3285.146,0.2407812
3287.236,0.2409479
3289.453,0.2411042
3291.829,0.2412708
3293.856,0.2414375
3295.946,0.2416042
3298.036,0.2417708
3300.206,0.2419375
3302.439,0.2421042
3304.895,0.2422708
3307.049,0.2424375
3308.988,0.2426042
3311.197,0.2427708
3313.605,0.2429375
3315.489,0.2431042
3317.888,0.2432708
3320.241,0.2434375
3322.061,0.2436042
3324.397,0.2437813
3326.79,0.2439479
3329.365,0.2441146
3331.51,0.2442812
3333.314,0.2444479
3335.404,0.2446146
3337.765,0.2447812
3340.085,0.2449479
3342.263,0.2451146
3344.79,0.2452812
3346.928,0.2454479
3348.931,0.2456146
3351.386,0.2457812
3352.984,0.2459479
3355.106,0.2461146
3357.403,0.2462813
3359.866,0.2464479
3361.853,0.2466146
3364.372,0.2467812
3366.439,0.2469479
3368.306,0.2471146
3370.245,0.2472813
3372.693,0.2474479
3375.236,0.2476146
3377.024,0.2477812
3379.067,0.2479479
3380.911,0.2481146
3383.239,0.2482812
3385.989,0.2484583
3388.095,0.248625
3390.193,0.2487917
3392.116,0.2489583
3394.302,0.249125
3396.885,0.2492917
3399.126,0.2494583
3401.248,0.249625
3403.195,0.2497917
3405.555,0.2499583
3407.486,0.250125
3409.505,0.2502917
3411.587,0.2504583
3413.813,0.250625
3415.871,0.2507917
3417.516,0.2509583
3419.805,0.251125
3422.316,0.2512917
3424.724,0.2514583
3426.83,0.251625
3428.491,0.2517917
3430.637,0.2519583
3433.172,0.2521146
3435.135,0.2522812
3437.138,0.2524479
3438.918,0.2526146
3441.024,0.2527812
3443.01,0.2529479
3445.212,0.2531146
3447.787,0.2532812
3449.861,0.2534479
3451.936,0.2536146
3453.811,0.2537813
3456.044,0.2539479
3458.341,0.2541146
3460.312,0.2542813
3462.474,0.2544479
3464.866,0.2546146
3466.773,0.2547917
3468.649,0.2549479
3470.588,0.2551146
3472.94,0.2552812
3475.205,0.2554479
3477.113,0.2556146
3479.505,0.2557812
3481.674,0.2559479
3483.82,0.2561146
3485.616,0.2562813
3487.293,0.2564479
3489.057,0.2566146
3491.871,0.2567813
3493.818,0.2569479
3496.051,0.2571146
3498.149,0.2572812
3500.064,0.2574479
3502.281,0.2576146
3504.213,0.2577812
3506.064,0.2579479
3508.361,0.2581146
3510.571,0.2582813
3512.398,0.2584479
3514.87,0.2586146
3517.103,0.2587813
3519.09,0.2589479
3521.021,0.2591146
3522.778,0.2592812
3524.971,0.2594479
3527.228,0.2596146
3529.326,0.2597812
3531.257,0.2599479
3533.395,0.2601146
3535.135,0.2602812
3537.305,0.2604479
3539.626,0.2606146
3541.724,0.2607813
3543.957,0.2609479
3545.475,0.2611146
3548.058,0.2612813
3550.315,0.2614479
3552.667,0.2616146
3554.344,0.2617812
3555.711,0.2619479
3557.944,0.2621146
3560.352,0.2622812
3562.315,0.2624479
3564.485,0.2626146
3566.368,0.2627812
3568.411,0.2629479
3570.644,0.2631042
3572.361,0.2632708
3574.411,0.2634375
3576.176,0.2636042
3578.242,0.2637708
3580.252,0.2639479
3582.12,0.2641146
3584.639,0.2642812
3586.396,0.2644479
3588.708,0.2646146
3590.695,0.2647812
3592.412,0.2649479
3594.724,0.2651146
3596.759,0.2652813
3598.738,0.2654479
3600.677,0.2656146
3602.87,0.2657813
3605.04,0.2659479
3607.154,0.2661146
3609.045,0.2662812
3610.961,0.2664479
3612.781,0.2666146
3614.672,0.2667812
3616.73,0.2669479
3619.575,0.2671146
3621.681,0.2672812
3623.549,0.2674479
3625.281,0.2676146
3627.149,0.2677813
3629.375,0.2679479
3631.393,0.2681146
3633.277,0.2682813
3634.826,0.2684479
3636.805,0.2686146
3639.181,0.2687812
3641.415,0.2689583
3643.56,0.269125
3645.658,0.2692917
3647.303,0.2694583
3649.235,0.269625
3651.42,0.2697917
3653.534,0.2699583
3655.394,0.270125
3657.285,0.2702917
3659.169,0.2704583
3661.346,0.270625
3663.317,0.2707916
3665.336,0.2709583
3667.648,0.271125
3669.492,0.2712917
3671.066,0.2714583
3673.053,0.271625
3675.207,0.2717917
3677.138,0.2719583
3678.973,0.272125
3681.318,0.2722917
3683.488,0.2724479
3685.57,0.2726146
3687.286,0.2727813
3688.931,0.2729479
3690.672,0.2731146
3692.555,0.2732812
3694.661,0.2734479
3696.72,0.2736146
3698.413,0.2737812
3700.209,0.2739479
3702.426,0.2741146
3704.381,0.2742812
3706.36,0.2744479
3708.283,0.2746146
3710.405,0.2747813
3712.09,0.2749479
3713.632,0.2751146
3715.817,0.2752813
3717.955,0.2754479
3719.799,0.2756146
3721.802,0.2757812
3723.614,0.2759479
3725.735,0.2761146
3727.921,0.2762812
3729.892,0.2764479
3731.648,0.2766146
3733.404,0.2767813
3735.574,0.2769479
3737.927,0.2771146
3739.746,0.2772813
3741.304,0.2774479
3743.331,0.2776146
3745.302,0.2777812
3746.788,0.2779479
3748.441,0.2781146
3751,0.2782708
3752.987,0.2784375
3754.64,0.2786041
3756.754,0.2787708
3758.605,0.2789479
3760.235,0.2791146
3762.404,0.2792813
3764.017,0.2794479
3766.1,0.2796146
3767.665,0.2797813
3769.581,0.2799479
3771.75,0.2801146
3773.856,0.2802812
3775.7,0.2804479
3777.425,0.2806146
3779.523,0.2807812
3781.986,0.2809479
3783.838,0.2811146
3785.11,0.2812812
3786.683,0.2814479
3788.876,0.2816146
3790.919,0.2817813
3793.017,0.2819479
3794.686,0.2821146
3796.522,0.2822812
3798.477,0.2824479
3800.281,0.2826146
3802.323,0.2827812
3803.984,0.2829479
3805.764,0.2831042
3807.155,0.2832708
3809.293,0.2834375
3811.431,0.2836042
3813.37,0.2837708
3814.793,0.2839375
3816.771,0.2841042
3819.291,0.2842708
3820.785,0.2844375
3822.581,0.2846042
3824.671,0.2847708
3826.443,0.2849375
3828.414,0.2851146
3829.964,0.2852812
3832.11,0.2854479
3834.104,0.2856146
3835.599,0.2857812
3837.49,0.2859479
3839.564,0.2861146
3841.631,0.2862813
3843.363,0.2864479
3845.334,0.2866146
3846.828,0.2867813
3848.942,0.2869479
3850.635,0.2871146
3852.351,0.2872812
3854.108,0.2874479
3856.246,0.2876146
3858.288,0.2877812
3859.703,0.2879479
3861.539,0.2881146
3863.382,0.2882812
3865.131,0.2884479
3867.038,0.2886146
3868.747,0.2887813
3870.432,0.2889479
3872.204,0.2891146
3874.111,0.2892812
3876.321,0.2894479
3878.347,0.2896146
3879.388,0.2897917
3881.192,0.2899583
3883.362,0.290125
3885.333,0.2902917
3887.184,0.2904583
3888.981,0.290625
3890.228,0.2907917
3892.112,0.2909583
3894.25,0.291125
3896.149,0.2912917
3898.215,0.2914583
3900.305,0.291625
3902.038,0.2917917
3903.747,0.2919583
3905.463,0.292125
3907.061,0.2923021
3908.714,0.2924583
3910.327,0.292625
3912.282,0.2927917
3914.181,0.2929583
3915.667,0.293125
3917.376,0.2932917
3919.244,0.2934583
3921.493,0.293625
3923.361,0.2937917
3925.061,0.2939479
3926.873,0.2941146
3928.248,0.2942812
3929.893,0.2944479
3931.928,0.2946146
3933.652,0.2947812
3935.846,0.2949479
3938.103,0.2951146
3939.446,0.2952813
3940.67,0.2954479
3942.18,0.2956146
3943.825,0.2957813
3945.494,0.2959479
3947.711,0.2961146
3949.642,0.2962812
3951.677,0.2964479
3953.131,0.2966146
3954.585,0.2967812
3956.413,0.2969479
3958.201,0.2971146
3960.188,0.2972812
3962.223,0.2974479
3963.923,0.2976146
3965.354,0.2977813
3967.388,0.2979479
3968.954,0.2981146
3970.106,0.2982813
3972.101,0.2984479
3973.873,0.2986146
3975.654,0.2987708
3977.41,0.2989375
3979.19,0.2991042
3980.724,0.2992708
3982.592,0.2994375
3984.372,0.2996042
3986.025,0.2997708
3987.67,0.2999375
3989.355,0.3001146
3991.524,0.3002813
3992.931,0.3004479
3994.902,0.3006146
3996.841,0.3007813
3998.16,0.3009479
4000.052,0.3011146
4001.299,0.3012812
4003.159,0.3014479
4005.178,0.3016146
4007.109,0.3017812
4008.54,0.3019479
4010.383,0.3021146
4012.283,0.3022813
4013.777,0.3024479
4015.454,0.3026146
4016.932,0.3027813
4018.323,0.3029479
4020.246,0.3031146
4022.066,0.3032812
4023.544,0.3034479
4025.221,0.3036146
4026.604,0.3037812
4028.312,0.3039479
4030.371,0.3041146
4032.198,0.3042812
4033.542,0.3044479
4035.076,0.3046042
4037.198,0.3047708
4039.081,0.3049375
4040.686,0.3051042
4042.125,0.3052708
4043.992,0.3054375
4046.067,0.3056042
4047.132,0.3057708
4049.126,0.3059375
4050.573,0.3061042
4051.86,0.3062812
4053.704,0.3064479
4055.301,0.3066146
4057.208,0.3067812
4058.782,0.3069479
4060.141,0.3071146
4061.651,0.3072813
4063.376,0.3074479
4065.188,0.3076146
4067.167,0.3077812
4069.09,0.3079479
4070.449,0.3081146
4071.871,0.3082812
4073.659,0.3084479
4075.488,0.3086146
4077.109,0.3087812
4078.857,0.3089479
4080.494,0.3091146
4082.195,0.3092813
4083.919,0.3094479
4085.08,0.3096146
4087.114,0.3097813
4088.736,0.3099479
4090.086,0.3101146
4092.113,0.3102917
4093.782,0.3104583
4095.292,0.310625
4096.857,0.3107917
4098.876,0.3109583
4100.084,0.311125
4101.769,0.3112917
4103.414,0.3114583
4105.377,0.311625
4106.823,0.3117917
4107.849,0.3119583
4109.502,0.312125
4111.036,0.3122917
4112.887,0.3124583
4114.572,0.312625
4116.265,0.3127917
4117.814,0.3129583
4119.277,0.313125
4121.081,0.3132917
4122.758,0.3134583
4124.173,0.313625
4125.873,0.3137917
4127.208,0.3139583
4128.313,0.314125
4130.658,0.3142917
4132.215,0.3144479
4133.701,0.3146146
4135.458,0.3147812
4136.721,0.3149479
4137.866,0.3151146
4140.13,0.3152812
4141.736,0.3154479
4143.056,0.3156146
4144.597,0.3157812
4146.099,0.3159479
4147.839,0.3161146
4149.342,0.3162813
4151.011,0.3164479
4152.695,0.3166146
4154.205,0.3167813
4155.779,0.3169479
4157.337,0.3171146
4159.117,0.3172812
4160.73,0.3174583
4162.264,0.317625
4163.583,0.3177812
4165.133,0.3179479
4166.977,0.3181146
4168.495,0.3182812
4169.703,0.3184479
4171.737,0.3186146
4173.422,0.3187813
4174.789,0.3189479
4176.608,0.3191146
4177.634,0.3192813
4178.866,0.3194479
4180.583,0.3196146
4182.514,0.3197812
4184.246,0.3199479
4185.534,0.3201146
4187.282,0.3202812
4188.848,0.3204479
4189.793,0.3206146
4191.184,0.3207813
4192.416,0.3209479
4194.578,0.3211146
4196.104,0.3212813
4197.852,0.3214479
4199.584,0.3216146
4200.84,0.3217812
4202.326,0.3219479
4204.226,0.3221146
4205.465,0.3222812
4206.976,0.3224479
4208.199,0.3226146
4209.813,0.3227812
4211.394,0.3229479
4213.103,0.3231146
4214.867,0.3232813
4216.099,0.3234479
4217.283,0.3236146
4219.063,0.3237813
4220.923,0.3239479
4222.17,0.3241146
4223.442,0.3242812
4225.238,0.3244479
4226.875,0.3246146
4228.067,0.3247812
4229.435,0.3249479
4230.777,0.3251146
4232.494,0.3252708
4234.052,0.3254375
4235.435,0.3256042
4236.913,0.3257708
4238.399,0.3259375
4240.044,0.3261042
4240.918,0.3262708
4242.667,0.3264375
4244.709,0.3266146
4245.909,0.3267812
4247.403,0.3269479
4249.104,0.3271146
4250.288,0.3272812
4251.663,0.3274479
4253.038,0.3276146
4254.309,0.3277813
4256.114,0.3279479
4258.116,0.3281146
4259.491,0.3282813
4260.644,0.3284479
4262.137,0.3286146
4264.029,0.3287812
4265.038,0.3289479
4266.556,0.3291146
4268.328,0.3292812
4269.704,0.3294479
4270.879,0.3296146
4272.827,0.3297812
4273.788,0.3299479
4275.163,0.3301146
4276.744,0.3302813
4278.215,0.3304479
4279.566,0.3306146
4281.107,0.3307813
4282.292,0.3309479
4283.81,0.3311146
4285.383,0.3312812
4286.885,0.3314479
4288.586,0.331625
4289.683,0.3317917
4290.906,0.3319583
4292.337,0.332125
4294.197,0.3322917
4295.707,0.3324583
4297.042,0.332625
4297.98,0.3327917
4299.672,0.3329583
4301.357,0.333125
4302.701,0.3332916
4303.893,0.3334583
4305.585,0.333625
4306.873,0.3337917
4308.335,0.3339583
4309.789,0.334125
4311.045,0.3342917
4312.309,0.3344583
4313.961,0.334625
4315.591,0.3347917
4316.6,0.3349583
4317.967,0.335125
4319.572,0.3352813
4320.685,0.3354479
4321.853,0.3356146
4323.26,0.3357812
4324.961,0.3359479
4326.502,0.3361146
4327.949,0.3362812
4329.642,0.3364479
4330.874,0.3366146
4332.074,0.3367812
4333.297,0.3369479
4334.561,0.3371146
4335.833,0.3372813
4337.486,0.3374479
4339.107,0.3376146
4340.752,0.3377813
4342.333,0.3379479
4343.534,0.3381146
4344.869,0.3382812
4345.926,0.3384479
4347.086,0.3386146
4348.755,0.3387812
4350.066,0.3389479
4351.592,0.3391146
4352.927,0.3392813
4354.23,0.3394479
4355.661,0.3396146
4357.21,0.3397813
4358.363,0.3399479
4359.619,0.3401146
4360.604,0.3402812
4362.098,0.3404479
4363.617,0.3406146
4365.587,0.3407812
4366.668,0.3409479
4367.55,0.3411146
4369.219,0.3412812
4370.395,0.3414479
4371.723,0.3416146
4373.463,0.3417813
4374.862,0.3419479
4375.736,0.3421146
4377.095,0.3422813
4378.621,0.3424479
4379.805,0.3426146
4381.148,0.3427812
4382.38,0.3429479
4384.255,0.3431146
4385.328,0.3432812
4386.488,0.3434479
4388.054,0.3436146
4389.175,0.3437812
4390.708,0.3439479
4392.155,0.3441146
4393.204,0.3442813
4394.571,0.3444479
4395.938,0.3446146
4397.249,0.3447812
4398.521,0.3449479
4399.769,0.3451146
4401.231,0.3452812
4402.534,0.3454479
4403.885,0.3456146
4405.03,0.3457708
4406.404,0.3459375
4407.612,0.3461042
4409.226,0.3462708
4410.625,0.3464375
4411.968,0.3466042
4412.905,0.3467708
4413.915,0.3469375
4415.321,0.3471042
4417.237,0.3472708
4418.564,0.3474479
4419.518,0.3476146
4420.805,0.3477812
4422.235,0.3479479
4423.618,0.3481146
4424.437,0.3482812
4425.971,0.3484479
4427.465,0.3486146
4429.054,0.3487813
4429.976,0.3489479
4430.699,0.3491146
4432.464,0.3492813
4433.981,0.3494479
4435.15,0.3496146
4436.437,0.3497812
4437.709,0.3499479
4438.654,0.3501146
4440.26,0.3502812
4442.048,0.3504479
4442.962,0.3506146
4444.106,0.3507812
4445.775,0.3509479
4446.753,0.3511146
4448.231,0.3512813
4448.954,0.3514479
4450.099,0.3516146
4451.871,0.3517812
4453.23,0.3519479
4454.215,0.352125
4455.495,0.3522917
4457.005,0.3524583
4458.443,0.352625
4459.158,0.3527917
4460.271,0.3529583
4461.948,0.353125
4463.275,0.3532917
4464.292,0.3534583
4465.421,0.353625
4466.692,0.3537917
4468.313,0.3539583
4469.863,0.354125
4470.483,0.3543021
4471.628,0.3544687
4472.979,0.3546354
4474.322,0.3547917
4475.888,0.3549583
4476.92,0.355125
4477.994,0.3552917
4479.226,0.3554583
4480.41,0.355625
4481.697,0.3557917
4483,0.3559583
4483.851,0.356125
4485.544,0.3562917
4486.537,0.3564479
4487.649,0.3566146
4488.794,0.3567812
4489.979,0.3569479
4490.979,0.3571146
4492.394,0.3572812
4493.817,0.3574479
4494.802,0.3576146
4495.684,0.3577812
4497.655,0.3579479
4498.967,0.3581146
4499.698,0.3582813
4500.58,0.3584479
4502.153,0.3586146
4503.385,0.3587812
4504.498,0.3589583
4506.127,0.359125
4507.264,0.3592917
4508.114,0.3594479
4509.306,0.3596146
4510.705,0.3597812
4512.183,0.3599479
4513.47,0.3601146
4514.393,0.3602813
4515.377,0.3604479
4516.792,0.3606146
4518.016,0.3607813
4519.216,0.3609479
4520.297,0.3611146
4521.283,0.3612812
4522.435,0.3614479
4523.714,0.3616146
4524.914,0.3617812
4526.051,0.3619479
4527.179,0.3621146
4528.594,0.3622812
4529.778,0.3624479
4531.153,0.3626146
4532.25,0.3627813
4532.838,0.3629479
4534.165,0.3631146
4535.635,0.3632813
4536.835,0.3634479
4538.02,0.3636146
4539.299,0.3637812
4540.467,0.3639479
4541.659,0.3641146
4542.995,0.3642812
4543.885,0.3644479
4544.91,0.3646146
4545.879,0.3647813
4546.984,0.3649479
4548.16,0.3651146
4549.416,0.3652813
4551.133,0.3654479
4552.237,0.3656146
4553.302,0.3657812
4554.438,0.3659479
4555.559,0.3661146
4556.417,0.3662812
4557.18,0.3664479
4557.959,0.3666041
4559.628,0.3667708
4561.09,0.3669375
4562.505,0.3671042
4563.586,0.3672708
4564.396,0.3674375
4565.072,0.3676042
4566.701,0.3677708
4567.464,0.3679375
4568.887,0.3681042
4569.976,0.3682708
4570.937,0.3684375
4572.113,0.3686146
4573.409,0.3687812
4574.593,0.3689479
4575.714,0.3691146
4576.811,0.3692812
4577.835,0.3694479
4579.123,0.3696146
4580.657,0.3697813
4581.913,0.3699479
4583.136,0.3701146
4583.892,0.3702812
4584.932,0.3704479
4586.156,0.3706146
4587.356,0.3707812
4588.31,0.3709479
4589.137,0.3711146
4590.448,0.3712812
4591.481,0.3714479
4592.609,0.3716146
4593.65,0.3717813
4594.692,0.3719479
4595.669,0.3721146
