Sample,,,
Time,Force,Stroke,Gauge
sec,N,mm,mm
271.73,6393.647,4.528281,3.097219
271.74,6393.56,4.528448,3.097219
271.75,6393.496,4.528615,3.097788
271.76,6393.417,4.528781,3.097788
271.77,6393.107,4.528948,3.098337
271.78,6393.544,4.529115,3.098337
271.79,6393.758,4.529281,3.098776
271.8,6393.298,4.529448,3.098776
271.81,6393.17,4.529614,3.09907
271.82,6393.019,4.529781,3.09907
271.83,6393.25,4.529948,3.09907
271.84,6393.115,4.530115,3.099245
271.85,6393.107,4.530281,3.099245
271.86,6393.075,4.530448,3.099382
271.87,6392.836,4.530614,3.099569
271.88,6392.995,4.530781,3.099569
271.89,6392.836,4.530948,3.099859
271.9,6392.105,4.531115,3.099859
271.91,6392.225,4.531281,3.100252
271.92,6392.479,4.531448,3.100252
271.93,6392.312,4.531614,3.100672
271.94,6392.042,4.531781,3.100672
271.95,6392.089,4.531948,3.101507
271.96,6391.827,4.532115,3.101507
271.97,6392.185,4.532281,3.101507
271.98,6392.129,4.532448,3.101988
271.99,6391.764,4.532615,3.101988
272,6391.581,4.532781,3.102568
272.01,6391.287,4.532948,3.10327
272.02,6391.057,4.533104,3.10327
272.03,6391.39,4.533271,3.10327
272.04,6391.041,4.533437,3.104864
272.05,6390.858,4.533604,3.104864
272.06,6390.651,4.533771,3.104864
272.07,6390.89,4.533937,3.104864
272.08,6391.001,4.534104,3.105532
272.09,6390.46,4.534271,3.105532
272.1,6390.508,4.534438,3.10597
272.11,6390.341,4.534604,3.106169
272.12,6390.604,4.534771,3.106169
272.13,6390.762,4.534937,3.106138
272.14,6390.548,4.535115,3.105913
272.15,6390.286,4.535281,3.105913
272.16,6390.325,4.535448,3.105913
272.17,6390.126,4.535614,3.105589
272.18,6390.063,4.535781,3.105589
272.19,6389.801,4.535948,3.10533
272.2,6389.618,4.536115,3.10533
272.21,6389.578,4.536281,3.10533
272.22,6389.578,4.536448,3.10533
272.23,6389.689,4.536614,3.105692
272.24,6389.65,4.536781,3.106371
272.25,6389.284,4.536948,3.106371
272.26,6389.364,4.537115,3.107244
272.27,6389.777,4.537281,3.107244
272.28,6389.642,4.537448,3.107244
272.29,6389.229,4.537614,3.107244
272.3,6388.918,4.537781,3.108168
272.31,6389.269,4.537948,3.108988
272.32,6388.823,4.538115,3.108988
272.33,6388.847,4.538281,3.109545
272.34,6388.417,4.538448,3.109545
272.35,6388.315,4.538615,3.109446
272.36,6388.942,4.538781,3.109446
272.37,6388.601,4.538948,3.109446
272.38,6388.315,4.539114,3.109446
272.39,6388.116,4.539281,3.109064
272.4,6388.211,4.539448,3.109106
272.41,6387.957,4.539625,3.109106
272.42,6387.822,4.539792,3.109106
272.43,6387.925,4.539958,3.110041
272.44,6387.774,4.540125,3.110041
272.45,6387.734,4.540292,3.111811
272.46,6387.846,4.540458,3.111811
272.47,6387.679,4.540625,3.113768
272.48,6387.639,4.540792,3.113768
272.49,6387.083,4.540958,3.113768
272.5,6387.178,4.541125,3.115168
272.51,6387.067,4.541292,3.115168
272.52,6387.019,4.541458,3.115717
272.53,6386.598,4.541625,3.115656
272.54,6386.662,4.541791,3.115355
272.55,6386.9,4.541958,3.115355
272.56,6387.154,4.542125,3.115007
272.57,6386.622,4.542292,3.115007
272.58,6386.352,4.542458,3.115007
272.59,6386.264,4.542625,3.115007
272.6,6386.343,4.542792,3.114599
272.61,6386.479,4.542958,3.1141
272.62,6386.352,4.543125,3.1141
272.63,6386.161,4.543292,3.1141
272.64,6385.875,4.543458,3.113508
272.65,6385.676,4.543625,3.112844
272.66,6385.898,4.543792,3.112844
272.67,6385.883,4.543958,3.1122
272.68,6385.533,4.544115,3.1122
272.69,6385.263,4.544281,3.111769
272.7,6384.993,4.544448,3.111769
272.71,6384.913,4.544614,3.111731
272.72,6384.691,4.544781,3.112116
272.73,6384.865,4.544948,3.112116
272.74,6384.532,4.545115,3.112116
272.75,6384.635,4.545281,3.112871
272.76,6384.603,4.545448,3.112871
272.77,6384.683,4.545615,3.113947
272.78,6384.548,4.545792,3.113947
272.79,6384.349,4.545959,3.115286
272.8,6384.396,4.546125,3.116682
272.81,6384.532,4.546281,3.116682
272.82,6384.698,4.546448,3.116682
272.83,6384.603,4.546615,3.117819
272.84,6384.071,4.546781,3.117819
272.85,6383.84,4.546948,3.11849
272.86,6384.095,4.547114,3.11875
272.87,6383.729,4.547281,3.11875
272.88,6383.936,4.547448,3.11875
272.89,6383.499,4.547615,3.11875
272.9,6383.165,4.547781,3.118849
272.91,6383.196,4.547948,3.118849
272.92,6383.26,4.548114,3.118849
272.93,6383.101,4.548281,3.118811
272.94,6382.807,4.548448,3.118811
272.95,6382.474,4.548615,3.118631
272.96,6382.855,4.548771,3.118631
272.97,6383.093,4.548948,3.118372
272.98,6382.569,4.549115,3.118258
272.99,6382.298,4.549281,3.118544
273,6382.307,4.549448,3.118544
273.01,6382.235,4.549614,3.118544
273.02,6382.235,4.549781,3.120279
273.03,6382.243,4.549948,3.120279
273.04,6381.877,4.550115,3.120279
273.05,6381.957,4.550281,3.120279
273.06,6382.084,4.550448,3.12118
273.07,6381.933,4.550614,3.12118
273.08,6381.83,4.550781,3.12174
273.09,6381.726,4.550948,3.121923
273.1,6381.909,4.551115,3.121923
273.11,6381.703,4.551281,3.121923
273.12,6381.36,4.551448,3.121771
273.13,6381.599,4.551615,3.121771
273.14,6381.424,4.551781,3.121771
273.15,6381.345,4.551948,3.121813
273.16,6380.884,4.552114,3.121813
273.17,6380.725,4.552281,3.121813
273.18,6380.9,4.552448,3.122496
273.19,6380.963,4.552615,3.122496
273.2,6380.876,4.552781,3.122496
273.21,6380.32,4.552948,3.122496
273.22,6380.2,4.553114,3.122984
273.23,6380.542,4.553281,3.122984
273.24,6380.312,4.553448,3.123465
273.25,6380.185,4.553615,3.123465
273.26,6379.787,4.553781,3.123896
273.27,6380.018,4.553948,3.123896
273.28,6380.105,4.554104,3.123896
273.29,6379.819,4.554271,3.124273
273.3,6379.469,4.554438,3.124273
273.31,6379.477,4.554604,3.124273
273.32,6379.604,4.554771,3.124273
273.33,6379.318,4.554937,3.124605
273.34,6379.048,4.555104,3.124605
273.35,6378.674,4.555271,3.124929
273.36,6378.54,4.555438,3.125296
273.37,6378.937,4.555604,3.125296
273.38,6378.929,4.555781,3.125742
273.39,6378.794,4.555948,3.125742
273.4,6378.325,4.556115,3.12628
273.41,6378.206,4.556281,3.12628
273.42,6378.333,4.556448,3.126902
273.43,6378.468,4.556614,3.127584
273.44,6378.388,4.556781,3.128237
273.45,6378.229,4.556948,3.128237
273.46,6378.388,4.557115,3.128237
273.47,6377.951,4.557281,3.128736
273.48,6377.832,4.557448,3.128736
273.49,6377.435,4.557614,3.128736
273.5,6377.53,4.557781,3.129015
273.51,6377.84,4.557948,3.129087
273.52,6378.063,4.558115,3.129087
273.53,6377.578,4.558281,3.129087
273.54,6377.348,4.558448,3.129129
273.55,6377.315,4.558615,3.129129
273.56,6376.926,4.558781,3.129129
273.57,6376.99,4.558948,3.12932
273.58,6377.085,4.559114,3.12932
273.59,6376.982,4.559281,3.129679
273.6,6376.481,4.559448,3.129679
273.61,6376.243,4.559615,3.130205
273.62,6376.417,4.559781,3.130205
273.63,6376.791,4.559948,3.130846
273.64,6376.401,4.560114,3.130846
273.65,6376.06,4.560292,3.130846
273.66,6376.012,4.560458,3.131498
273.67,6376.036,4.560625,3.131498
273.68,6376.036,4.560791,3.131498
273.69,6375.615,4.560958,3.131498
273.7,6375.71,4.561125,3.132044
273.71,6375.551,4.561292,3.13241
273.72,6376.076,4.561458,3.13241
273.73,6376.346,4.561625,3.13262
273.74,6375.965,4.561791,3.13262
273.75,6375.742,4.561958,3.13262
273.76,6375.583,4.562125,3.132742
273.77,6375.289,4.562292,3.132807
273.78,6375.178,4.562459,3.132807
273.79,6375.488,4.562635,3.132807
273.8,6375.376,4.562792,3.132837
273.81,6375.083,4.562958,3.132837
273.82,6374.732,4.563125,3.132849
273.83,6374.589,4.563292,3.132887
273.84,6374.105,4.563458,3.132887
273.85,6373.954,4.563625,3.132998
273.86,6374.486,4.563792,3.132998
273.87,6374.669,4.563958,3.133207
273.88,6374.343,4.564125,3.133505
273.89,6374.224,4.564291,3.133505
273.9,6373.882,4.564458,3.133505
273.91,6373.7,4.564615,3.133875
273.92,6373.803,4.564781,3.133875
273.93,6374.089,4.564948,3.134306
273.94,6373.66,4.565114,3.134306
273.95,6373.397,4.565281,3.134775
273.96,6373.557,4.565448,3.134775
273.97,6373.254,4.565615,3.134775
273.98,6373.183,4.565781,3.134775
273.99,6372.706,4.565948,3.135763
274,6372.634,4.566114,3.135763
274.01,6372.674,4.566281,3.135763
274.02,6372.682,4.566448,3.135763
274.03,6372.579,4.566615,3.13629
274.04,6372.539,4.566781,3.13629
274.05,6372.777,4.566948,3.136835
274.06,6372.5,4.567125,3.137415
274.07,6371.76,4.567292,3.137415
274.08,6372.134,4.567458,3.137415
274.09,6372.444,4.567625,3.138018
274.1,6372.714,4.567791,3.138018
274.11,6372.046,4.567958,3.138636
274.12,6371.736,4.568115,3.138636
274.13,6371.856,4.568281,3.139277
274.14,6371.943,4.568448,3.139277
274.15,6372.086,4.568614,3.139967
274.16,6371.49,4.568781,3.139967
274.17,6371.053,4.568948,3.14068
274.18,6370.767,4.569115,3.141348
274.19,6371.013,4.569281,3.141348
274.2,6371.165,4.569448,3.141863
274.21,6371.371,4.569614,3.141863
274.22,6370.696,4.569781,3.141863
274.23,6370.664,4.569948,3.141863
274.24,6370.862,4.570115,3.142218
274.25,6370.679,4.570281,3.142469
274.26,6370.553,4.570448,3.142469
274.27,6370.076,4.570614,3.142725
274.28,6370.568,4.570781,3.142725
274.29,6370.553,4.570948,3.143057
274.3,6370.124,4.571115,3.143457
274.31,6369.781,4.571281,3.143457
274.32,6369.924,4.571448,3.143457
274.33,6369.837,4.571615,3.143457
274.34,6369.758,4.571781,3.144026
274.35,6369.781,4.571948,3.144026
274.36,6369.797,4.572114,3.144026
274.37,6369.535,4.572281,3.143999
274.38,6369.543,4.572448,3.143999
274.39,6369.551,4.572615,3.143805
274.4,6369.313,4.572781,3.143805
274.41,6369.329,4.572948,3.143625
274.42,6369.027,4.573114,3.143625
274.43,6369.17,4.573281,3.143671
274.44,6368.741,4.573448,3.14403
274.45,6368.717,4.573615,3.14403
274.46,6368.415,4.573781,3.14403
274.47,6368.422,4.573948,3.144636
274.48,6368.629,4.574114,3.144636
274.49,6368.279,4.574281,3.145342
274.5,6367.914,4.574448,3.145342
274.51,6368.279,4.574604,3.146036
274.52,6368.375,4.574771,3.146669
274.53,6367.818,4.574937,3.146669
274.54,6367.612,4.575104,3.147192
274.55,6367.556,4.575271,3.147192
274.56,6367.191,4.575438,3.147532
274.57,6367.079,4.575604,3.147657
274.58,6367.103,4.575771,3.147657
274.59,6366.976,4.575937,3.147657
274.6,6367.27,4.576104,3.147627
274.61,6367.008,4.576271,3.147627
274.62,6366.817,4.576437,3.147532
274.63,6367.215,4.576604,3.147532
274.64,6366.706,4.576781,3.147532
274.65,6366.65,4.576948,3.147429
274.66,6366.817,4.577115,3.147429
274.67,6366.841,4.577281,3.14731
274.68,6366.706,4.577448,3.147211
274.69,6366.38,4.577614,3.147211
274.7,6366.324,4.577781,3.14723
274.71,6366.515,4.577948,3.14723
274.72,6366.205,4.578115,3.147509
274.73,6366.324,4.578281,3.14813
274.74,6365.991,4.578448,3.14813
274.75,6366.149,4.578615,3.149065
274.76,6365.943,4.578781,3.150187
274.77,6365.593,4.578948,3.150187
274.78,6365.418,4.579114,3.151304
274.79,6365.657,4.579281,3.151304
274.8,6365.593,4.579448,3.152266
274.81,6365.482,4.579615,3.153002
274.82,6365.093,4.579781,3.153002
274.83,6364.87,4.579948,3.153002
274.84,6364.624,4.580114,3.153521
274.85,6365.132,4.580281,3.153521
274.86,6364.608,4.580448,3.153845
274.87,6364.489,4.580615,3.153845
274.88,6364.449,4.580781,3.154005
274.89,6364.616,4.580948,3.154005
274.9,6364.664,4.581115,3.154013
274.91,6364.187,4.581281,3.153894
274.92,6364.266,4.581448,3.153894
274.93,6364.306,4.581625,3.153894
274.94,6364.33,4.581791,3.153673
274.95,6363.845,4.581958,3.153673
274.96,6363.432,4.582125,3.153414
274.97,6363.583,4.582292,3.153414
274.98,6363.917,4.582458,3.153189
274.99,6363.773,4.582625,3.153189
275,6363.416,4.582792,3.153189
275.01,6363.765,4.582958,3.153189
275.02,6363.567,4.583125,3.153109
275.03,6363.392,4.583292,3.153257
275.04,6363.281,4.583458,3.153257
275.05,6363.344,4.583625,3.153673
275.06,6363.002,4.583792,3.153673
275.07,6362.701,4.583958,3.154329
275.08,6362.701,4.584125,3.154329
275.09,6362.518,4.584291,3.155172
275.1,6362.406,4.584458,3.155172
275.11,6362.287,4.584625,3.155172
275.12,6362.248,4.584792,3.155172
275.13,6362.081,4.584948,3.156149
275.14,6361.786,4.585114,3.157194
275.15,6361.81,4.585281,3.157194
275.16,6362.057,4.585448,3.158236
275.17,6362.295,4.585615,3.158236
275.18,6362.001,4.585781,3.15917
275.19,6361.381,4.585948,3.15917
275.2,6361.071,4.586114,3.159834
275.21,6360.777,4.586281,3.159834
275.22,6361.04,4.586448,3.160048
275.23,6361.357,4.586615,3.160048
275.24,6361.04,4.586781,3.159704
275.25,6360.729,4.586948,3.159704
275.26,6361,4.587114,3.158834
275.27,6360.586,4.587281,3.158834
275.28,6360.301,4.587448,3.157637
275.29,6360.149,4.587615,3.157637
275.3,6360.213,4.587781,3.156389
275.31,6360.626,4.587948,3.156389
275.32,6360.427,4.588115,3.155306
275.33,6359.824,4.588281,3.155306
275.34,6359.657,4.588448,3.154493
275.35,6359.863,4.588614,3.154493
275.36,6360.006,4.588781,3.15394
275.37,6359.848,4.588948,3.153631
275.38,6359.395,4.589115,3.153631
275.39,6359.593,4.589281,3.153582
275.4,6359.41,4.589448,3.153582
275.41,6359.021,4.589614,3.153807
275.42,6359.235,4.589781,3.153807
275.43,6358.973,4.589948,3.154295
275.44,6358.925,4.590115,3.155008
275.45,6358.965,4.590281,3.155008
275.46,6358.711,4.590448,3.155008
275.47,6358.751,4.590604,3.155897
275.48,6358.298,4.590771,3.155897
275.49,6358.21,4.590938,3.156923
275.5,6357.94,4.591104,3.158098
275.51,6357.876,4.591271,3.158098
275.52,6357.9,4.591437,3.158098
275.53,6358.282,4.591615,3.15941
275.54,6358.21,4.591781,3.15941
275.55,6357.821,4.591948,3.160791
275.56,6357.876,4.592114,3.160791
275.57,6357.948,4.592281,3.162088
275.58,6357.917,4.592448,3.162088
275.59,6357.757,4.592615,3.163145
275.6,6357.432,4.592781,3.163145
275.61,6357.654,4.592948,3.163847
275.62,6357.551,4.593114,3.164171
275.63,6357.455,4.593281,3.164171
275.64,6356.97,4.593448,3.16419
275.65,6356.756,4.593615,3.16419
275.66,6357.05,4.593781,3.16403
275.67,6356.549,4.593948,3.16403
275.68,6356.358,4.594114,3.16403
275.69,6356.454,4.594281,3.163832
275.7,6356.494,4.594448,3.163729
275.71,6356.303,4.594615,3.163729
275.72,6356.374,4.594781,3.163729
275.73,6356.327,4.594948,3.163809
275.74,6356.064,4.595115,3.163809
275.75,6355.897,4.595281,3.164076
275.76,6356.128,4.595448,3.164076
275.77,6355.715,4.595614,3.164427
275.78,6355.643,4.595771,3.164717
275.79,6355.46,4.595937,3.164717
275.8,6355.214,4.596104,3.164858
275.81,6355.071,4.596271,3.164843
275.82,6355.19,4.596437,3.164843
275.83,6355.357,4.596604,3.164843
275.84,6355.047,4.596771,3.164709
275.85,6354.642,4.596938,3.164511
275.86,6354.308,4.597104,3.164511
275.87,6354.634,4.597271,3.164511
275.88,6354.722,4.597448,3.164331
275.89,6354.396,4.597615,3.164274
275.9,6354.229,4.597781,3.164274
275.91,6354.046,4.597948,3.164274
275.92,6354.102,4.598114,3.1644
275.93,6354.165,4.598281,3.1644
275.94,6354.189,4.598448,3.1644
275.95,6353.879,4.598615,3.164694
275.96,6353.744,4.598781,3.165133
275.97,6353.593,4.598948,3.165133
275.98,6353.847,4.599114,3.165709
275.99,6353.315,4.599281,3.165709
276,6353.465,4.599448,3.166437
276.01,6353.608,4.599615,3.166437
276.02,6353.537,4.599781,3.167364
276.03,6353.45,4.599948,3.168505
276.04,6353.021,4.600114,3.168505
276.05,6352.941,4.600281,3.169859
276.06,6352.91,4.600448,3.169859
276.07,6352.576,4.600615,3.169859
276.08,6352.353,4.600781,3.17137
276.09,6352.345,4.600948,3.17137
276.1,6352.234,4.601115,3.172949
276.11,6352.6,4.601281,3.174482
276.12,6352.607,4.601448,3.174482
276.13,6352.115,4.601614,3.175852
276.14,6351.924,4.601781,3.175852
276.15,6352.051,4.601958,3.176962
276.16,6352.115,4.602125,3.176962
276.17,6351.439,4.602292,3.177778
276.18,6351.241,4.602458,3.177778
276.19,6351.113,4.602625,3.178366
276.2,6351.146,4.602792,3.178827
276.21,6351.304,4.602958,3.178827
276.22,6351.415,4.603125,3.179277
276.23,6351.415,4.603292,3.179277
276.24,6351.28,4.603458,3.179796
276.25,6351.352,4.603625,3.179796
276.26,6350.938,4.603792,3.180433
276.27,6350.565,4.603969,3.180433
276.28,6350.732,4.604125,3.180433
276.29,6350.922,4.604291,3.182123
276.3,6350.533,4.604458,3.182123
276.31,6350.422,4.604625,3.182123
276.32,6350.041,4.604792,3.1831
276.33,6350.112,4.604958,3.1831
276.34,6350.358,4.605125,3.184088
276.35,6350.422,4.605292,3.184088
276.36,6349.929,4.605458,3.18503
276.37,6349.5,4.605625,3.18503
276.38,6349.468,4.605792,3.185873
276.39,6349.198,4.605958,3.186548
276.4,6349.516,4.606125,3.186548
276.41,6349.119,4.606292,3.186548
276.42,6348.809,4.606448,3.18701
276.43,6349.063,4.606615,3.187258
276.44,6348.515,4.606781,3.187258
276.45,6348.554,4.606948,3.187258
276.46,6348.586,4.607114,3.187326
276.47,6348.634,4.607281,3.187326
276.48,6348.268,4.607448,3.187258
276.49,6348.324,4.607615,3.187258
276.5,6347.799,4.607781,3.187105
276.51,6347.561,4.607948,3.186907
276.52,6347.799,4.608115,3.186907
276.53,6347.641,4.608281,3.186754
276.54,6347.498,4.608448,3.186754
276.55,6347.489,4.608614,3.18675
276.56,6347.45,4.608781,3.18675
276.57,6347.052,4.608948,3.18675
276.58,6347.299,4.609115,3.186987
276.59,6347.052,4.609281,3.187433
276.6,6346.798,4.609448,3.187433
276.61,6346.67,4.609614,3.187941
276.62,6346.703,4.609781,3.187941
276.63,6346.734,4.609948,3.188334
276.64,6346.774,4.610115,3.188334
276.65,6346.56,4.610281,3.188532
276.66,6346.369,4.610448,3.188562
276.67,6346.647,4.610614,3.188562
276.68,6346.361,4.610781,3.188562
276.69,6345.987,4.610948,3.188562
276.7,6345.829,4.611115,3.188562
276.71,6346.17,4.611281,3.188673
276.72,6345.956,4.611448,3.188951
276.73,6345.749,4.611615,3.188951
276.74,6345.614,4.611781,3.188951
276.75,6344.716,4.611948,3.18928
276.76,6345.097,4.612114,3.18928
276.77,6345.272,4.612281,3.18944
276.78,6345.034,4.612448,3.189253
276.79,6344.66,4.612615,3.189253
276.8,6344.787,4.612781,3.188692
276.81,6344.891,4.612948,3.188692
276.82,6344.882,4.613114,3.18783
276.83,6344.231,4.613281,3.18783
276.84,6344.167,4.613448,3.18783
276.85,6344.461,4.613615,3.18783
276.86,6343.993,4.613781,3.185896
276.87,6344.144,4.613948,3.185896
276.88,6343.977,4.614115,3.185217
276.89,6344.088,4.614281,3.185217
276.9,6344.017,4.614448,3.185217
276.91,6343.913,4.614614,3.184912
276.92,6343.69,4.614781,3.185019
276.93,6343.762,4.614948,3.185019
276.94,6343.42,4.615115,3.185484
276.95,6343.158,4.615281,3.185484
276.96,6343.27,4.615448,3.186193
276.97,6343.237,4.615614,3.187017
276.98,6342.777,4.615781,3.187017
276.99,6342.848,4.615948,3.187017
277,6342.975,4.616115,3.187849
277.01,6342.491,4.616281,3.188608
277.02,6342.205,4.616437,3.188608
277.03,6342.554,4.616604,3.188608
277.04,6342.824,4.616771,3.189219
277.05,6342.491,4.616938,3.189219
277.06,6341.878,4.617104,3.189737
277.07,6341.664,4.617271,3.189737
277.08,6342.117,4.617437,3.189737
277.09,6342.125,4.617604,3.189661
277.1,6341.505,4.617771,3.189661
277.11,6341.64,4.617938,3.189466
277.12,6341.728,4.618104,3.189466
277.13,6341.275,4.618271,3.189264
277.14,6341.275,4.618448,3.189264
277.15,6341.258,4.618615,3.189161
277.16,6341.258,4.618781,3.189264
277.17,6341.187,4.618948,3.189264
277.18,6341.004,4.619114,3.189264
277.19,6340.687,4.619281,3.189634
277.2,6340.417,4.619448,3.189634
277.21,6340.345,4.619615,3.190256
277.22,6340.734,4.619781,3.190256
277.23,6340.17,4.619948,3.191
277.24,6340.098,4.620114,3.191
277.25,6340.615,4.620281,3.191675
277.26,6340.162,4.620448,3.191675
277.27,6340.209,4.620615,3.192125
277.28,6340.114,4.620781,3.192125
277.29,6339.749,4.620948,3.192293
277.3,6339.732,4.621115,3.192293
277.31,6339.756,4.621281,3.192236
277.32,6339.836,4.621448,3.192236
277.33,6339.717,4.621614,3.192083
277.34,6339.542,4.621781,3.192083
277.35,6339.034,4.621948,3.191916
277.36,6338.994,4.622115,3.191916
277.37,6338.708,4.622281,3.191916
277.38,6338.724,4.622448,3.191938
277.39,6338.986,4.622614,3.191938
277.4,6338.898,4.622781,3.19203
277.41,6338.66,4.622948,3.19203
277.42,6338.581,4.623125,3.19203
277.43,6338.564,4.623291,3.192865
277.44,6338.493,4.623458,3.192865
277.45,6338.263,4.623625,3.192865
277.46,6338.056,4.623792,3.193796
277.47,6337.929,4.623958,3.193796
277.48,6337.77,4.624125,3.194975
277.49,6337.992,4.624291,3.194975
277.5,6338.072,4.624458,3.196196
277.51,6338.239,4.624625,3.196196
277.52,6337.46,4.624792,3.197241
277.53,6337.237,4.624959,3.197241
277.54,6337.222,4.625125,3.197927
277.55,6337.213,4.625292,3.198172
277.56,6337.333,4.625458,3.198172
277.57,6337.396,4.625625,3.198172
277.58,6336.951,4.625792,3.198027
277.59,6336.737,4.625958,3.198027
277.6,6336.816,4.626125,3.198027
277.61,6336.403,4.626292,3.198027
277.62,6336.482,4.626458,3.197382
277.63,6336.26,4.626625,3.197382
277.64,6336.347,4.626791,3.197382
277.65,6335.894,4.626948,3.197382
277.66,6335.592,4.627114,3.19734
277.67,6335.584,4.627281,3.197641
277.68,6335.338,4.627448,3.197641
277.69,6335.179,4.627614,3.199133
277.7,6335.052,4.627781,3.199133
277.71,6334.79,4.627948,3.199133
277.72,6334.853,4.628115,3.199133
277.73,6335.036,4.628281,3.200083
277.74,6335.187,4.628448,3.200083
277.75,6334.996,4.628614,3.201601
277.76,6334.575,4.628781,3.201601
277.77,6334.599,4.628948,3.201601
277.78,6334.456,4.629115,3.202036
277.79,6334.408,4.629281,3.202036
277.8,6334.233,4.629448,3.202356
277.81,6333.908,4.629614,3.202356
277.82,6333.971,4.629781,3.202684
277.83,6333.756,4.629948,3.202684
277.84,6333.749,4.630115,3.203074
277.85,6333.796,4.630281,3.203531
277.86,6333.502,4.630448,3.203531
277.87,6333.51,4.630615,3.203531
277.88,6333.033,4.630781,3.204004
277.89,6332.93,4.630948,3.204004
277.9,6333.065,4.631114,3.204439
277.91,6333.288,4.631281,3.204439
277.92,6333.113,4.631448,3.204721
277.93,6332.739,4.631615,3.204721
277.94,6332.628,4.631781,3.204706
277.95,6332.263,4.631948,3.204302
277.96,6332.453,4.632114,3.204302
277.97,6332.517,4.632281,3.204302
277.98,6332.207,4.632448,3.2036
277.99,6332.183,4.632615,3.202906
278,6332.294,4.632781,3.202906
278.01,6332.143,4.632948,3.202906
278.02,6332.199,4.633114,3.202631
278.03,6331.714,4.633281,3.203035
278.04,6331.444,4.633448,3.203035
278.05,6331.817,4.633615,3.203035
278.06,6331.722,4.633781,3.204031
278.07,6331.388,4.633948,3.204031
278.08,6331.292,4.634115,3.205179
278.09,6331.03,4.634281,3.205179
278.1,6330.872,4.634448,3.206003
278.11,6330.903,4.634614,3.206213
278.12,6330.903,4.634781,3.206213
278.13,6330.665,4.634948,3.206213
278.14,6330.53,4.635115,3.205767
278.15,6330.57,4.635281,3.205767
278.16,6330.768,4.635448,3.204874
278.17,6330.315,4.635614,3.204874
278.18,6330.029,4.635781,3.204874
278.19,6330.069,4.635948,3.203974
278.2,6329.743,4.636115,3.203516
278.21,6329.56,4.636281,3.203516
278.22,6329.727,4.636448,3.203516
278.23,6329.981,4.636614,3.20373
278.24,6329.807,4.636781,3.20373
278.25,6329.616,4.636948,3.204477
278.26,6329.537,4.637115,3.204477
278.27,6329.433,4.637281,3.204477
278.28,6329.409,4.637448,3.206736
278.29,6329.075,4.637615,3.206736
278.3,6328.52,4.637771,3.208101
278.31,6328.639,4.637938,3.209612
278.32,6328.821,4.638104,3.209612
278.33,6328.623,4.638271,3.211187
278.34,6328.329,4.638437,3.211187
278.35,6327.987,4.638604,3.211187
278.36,6327.979,4.638771,3.212717
278.37,6328.154,4.638937,3.212717
278.38,6327.796,4.639114,3.212717
278.39,6327.749,4.639281,3.214079
278.4,6327.367,4.639448,3.215117
278.41,6327.668,4.639615,3.215117
278.42,6327.525,4.639781,3.215117
278.43,6327.208,4.639948,3.215635
278.44,6327.001,4.640114,3.215635
278.45,6327.097,4.640281,3.215475
278.46,6326.834,4.640448,3.215475
278.47,6326.803,4.640615,3.214678
278.48,6326.747,4.640781,3.213556
278.49,6326.954,4.640948,3.213556
278.5,6326.771,4.641115,3.212591
278.51,6326.374,4.641281,3.212217
278.52,6326.27,4.641448,3.212648
278.53,6326.485,4.641614,3.212648
278.54,6326.453,4.641781,3.212648
278.55,6326.135,4.641948,3.212648
278.56,6326.111,4.642115,3.215014
278.57,6326.214,4.642281,3.215014
278.58,6326.04,4.642448,3.215014
278.59,6326.207,4.642614,3.216097
278.6,6325.944,4.642781,3.216097
278.61,6325.666,4.642948,3.216944
278.62,6325.253,4.643115,3.216944
278.63,6325.158,4.643281,3.217806
278.64,6325.229,4.643448,3.218916
278.65,6324.824,4.643615,3.218916
278.66,6324.331,4.643781,3.220194
278.67,6324.633,4.643958,3.220194
278.68,6324.863,4.644125,3.220194
278.69,6324.395,4.644291,3.221277
278.7,6324.268,4.644458,3.221811
278.71,6324.434,4.644625,3.221811
278.72,6324.617,4.644792,3.221685
278.73,6323.997,4.644958,3.221075
278.74,6323.663,4.645125,3.221075
278.75,6323.624,4.645292,3.221075
278.76,6323.934,4.645458,3.220304
278.77,6323.958,4.645625,3.219652
278.78,6323.473,4.645792,3.219652
278.79,6323.918,4.645958,3.219255
278.8,6323.838,4.646125,3.219255
278.81,6323.632,4.646292,3.219114
278.82,6323.218,4.646458,3.219145
278.83,6322.956,4.646625,3.219145
278.84,6322.917,4.646791,3.219145
278.85,6323.417,4.646958,3.219233
278.86,6322.837,4.647125,3.219233
278.87,6322.313,4.647292,3.219316
278.88,6322.225,4.647458,3.219316
278.89,6322.193,4.647625,3.219419
278.9,6322.002,4.647781,3.219419
278.91,6322.241,4.647948,3.219599
278.92,6322.074,4.648115,3.219599
278.93,6321.82,4.648281,3.219599
278.94,6321.828,4.648448,3.219904
278.95,6321.645,4.648614,3.220301
278.96,6321.359,4.648781,3.220301
278.97,6321.12,4.648948,3.220301
278.98,6320.802,4.649115,3.220716
278.99,6321.271,4.649281,3.221121
279,6321.136,4.649448,3.221121
279.01,6320.675,4.649614,3.221521
279.02,6320.381,4.649781,3.221521
279.03,6320.23,4.649948,3.221941
279.04,6320.342,4.650115,3.222364
279.05,6320.397,4.650281,3.222364
279.06,6319.722,4.650448,3.222765
279.07,6319.428,4.650615,3.222765
279.08,6319.404,4.650781,3.222765
